/RowName;/Name;/ShortDesc;/LongDesc;/Icon;/ItemClass;/BuildingClass;/VisualObject;/ActionBlueprint_Use;/MaxStackSize;/EquipLocation;/GUICategory;/ArmourValue;/ArmorType;/SoundPhysicalSurface;/WeaponType;/WeaponArcheType;/SoundTransmitterType;/KnockbackResponseWeapon;/WeaponStaminaAttackSingleBasic;/WeaponStaminaAttackSingleSpecial;/WeaponStaminaAttackDualBasic;/WeaponStaminaAttackDualSpecial;/WeaponStaminaHeavyChargedRegenModifier;/WeaponSpeedHeavyChargedModifier;/EncumbranceWeight;/ConeAngle;/ConeMaxDistance;/DamageHealthLight_OnHit;/DamageHealthHeavy_OnHit;/DamageStaminaLight_OnHit;/DamageStaminaHeavy_OnHit;/DamageHealthLight_OnBlock;/DamageHealthHeavy_OnBlock;/DamageStaminaLight_OnBlock;/DamageStaminaHeavy_OnBlock;/HarvestDamage;/WeaponUsage;/MaxAttackReach;/MinAttackReach;/MinAttackDistance;/WeaponEffectWidth;/WeaponEffectHeight;/ItemTier;/ArmorPen;/DamageConcussiveLightOnHit;/DamageConcussiveHeavyOnHit;/DamageConcussiveLightOnBlock;/DamageConcussiveHeavyOnBlock;/DamageTier;/CoolDownTime;/ReuseTime;/SelectionWeight;/KnockbackOffenseBasic;/KnockbackOffenseSpecial;/KnockbackOffenseBasicOnBlock;/KnockbackOffenseSpecialOnBlock;/KnockbackDefense;/VisualStaticMesh;/VisualSkeletalMesh;/VisualDestructibleMesh;/WeaponStatusDefault;/WeaponStatusCurrent;/WeaponStatusDecrement;/PerishRate;/PerishTo;/MaxDurability;/RepairItem1;/RepairItem1_Amount;/RepairItem1_Weight;/RepairItem2;/RepairItem2_Amount;/RepairItem2_Weight;/RepairItem3;/RepairItem3_Amount;/RepairItem3_Weight;/AffectedByDamageTiers;/BuildingPieceScore;/BuildingMaxHealth;/RepairXP;/FirstModifier;/SecondModifier;/ThirdModifier;/FourthModifier;/FoodAmount;/DrinkAmount;/BurnTime;/ItemFlags;/ItemContainerSize;/AvatarType;/DyeColourID;/WarPaintID;/StaminaCostMultiplier;/StaminaClimbingCostMultiplier;/LeavesGhostItem;/DLCPackage;/SpawnTemplateID;/CompatableAmmunitions/0
"20926";"NSLOCTEXT("""", ""ItemTable_20926_Name"", ""XX_GorillaBoss_GroundPound_Single"")";"NSLOCTEXT("""", ""ItemTable_20926_ShortDesc"", ""XX_GorillaBoss_GroundPound_Single"")";"NSLOCTEXT("""", ""ItemTable_20926_LongDesc"", ""XX_GorillaBoss_GroundPound_Single"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockDown.BPGameItemWeapon_NPCKnockDown_C";"None";"/Game/Characters/NPCs/Primates/NPC_Weapon_Gorilla_pound_ground_single.NPC_Weapon_Gorilla_pound_ground_single_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;104;104;0;0;0;0;0;0;0;130;600;250;0;0;0;1;0.11999999731779099;0;0;0;0;"Default";0;10;2;9;9;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20927";"NSLOCTEXT("""", ""ItemTable_20927_Name"", ""XX_GorillaBoss_GroundPound_Multi"")";"NSLOCTEXT("""", ""ItemTable_20927_ShortDesc"", ""XX_GorillaBoss_GroundPound_Multi"")";"NSLOCTEXT("""", ""ItemTable_20927_LongDesc"", ""XX_GorillaBoss_GroundPound_Multi"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockDown.BPGameItemWeapon_NPCKnockDown_C";"None";"/Game/Characters/NPCs/Primates/NPC_Weapon_Gorilla_pound_ground_multi.NPC_Weapon_Gorilla_pound_ground_multi_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;104;104;0;0;0;0;0;0;0;1;150;0;0;0;0;1;0.11999999731779099;0;0;0;0;"Default";0;10;2;9;9;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20928";"NSLOCTEXT("""", ""ItemTable_20928_Name"", ""XX_GorillaBoss_Throw"")";"NSLOCTEXT("""", ""ItemTable_20928_ShortDesc"", ""XX_GorillaBoss_Throw"")";"NSLOCTEXT("""", ""ItemTable_20928_LongDesc"", ""XX_GorillaBoss_Throw"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Characters/NPCs/Primates/NPC_Weapon_Kappa_bc_1.NPC_Weapon_Kappa_bc_1_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;104;104;0;0;0;0;0;0;0;1;150;0;0;0;0;1;0.11999999731779099;0;0;0;0;"Default";0;10;2;9;9;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20930";"NSLOCTEXT("""", ""ItemTable_20930_Name"", ""xx_Yeti_Smash_Pet"")";"NSLOCTEXT("""", ""ItemTable_20930_ShortDesc"", ""XX_Vulture_FlyAway_1"")";"NSLOCTEXT("""", ""ItemTable_20930_LongDesc"", ""XX_Vulture_FlyAway_1"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockDown.BPGameItemWeapon_NPCKnockDown_C";"None";"/Game/Characters/NPCs/Yeti/NPC_Weapon_Yeti_Smash.NPC_Weapon_Yeti_Smash_C";"None";1;1;"Armor";0;0;26;"None";"None";0;TRUE;0;0;0;0;0;1;0;35;250;16;16;0;0;0;0;0;0;0;1;150;0;0;0;0;1;0.10499999672174454;0;0;0;0;"Default";0;8;4;9;9;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20931";"NSLOCTEXT("""", ""ItemTable_20931_Name"", ""xx_Yeti_Stomp_Pet"")";"NSLOCTEXT("""", ""ItemTable_20931_ShortDesc"", ""XX_Vulture_FlyAway_1"")";"NSLOCTEXT("""", ""ItemTable_20931_LongDesc"", ""XX_Vulture_FlyAway_1"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockDown.BPGameItemWeapon_NPCKnockDown_C";"None";"/Game/Characters/NPCs/Yeti/NPC_Weapon_Yeti_Stomp.NPC_Weapon_Yeti_Stomp_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;16;16;0;0;0;0;0;0;0;1;150;0;0;0;0;1;0.10499999672174454;0;0;0;0;"Default";0;4;6;9;9;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20932";"NSLOCTEXT("""", ""ItemTable_20932_Name"", ""xx_Yeti_JumpSmash_Pet"")";"NSLOCTEXT("""", ""ItemTable_20932_ShortDesc"", ""XX_Vulture_FlyAway_1"")";"NSLOCTEXT("""", ""ItemTable_20932_LongDesc"", ""XX_Vulture_FlyAway_1"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockDown.BPGameItemWeapon_NPCKnockDown_C";"None";"/Game/Characters/NPCs/Yeti/NPC_Weapon_Yeti_JumpSmash.NPC_Weapon_Yeti_JumpSmash_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;16;16;0;0;0;0;0;0;0;1;150;0;0;0;0;1;0.10499999672174454;0;0;0;0;"Default";0;4;6;9;9;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20933";"NSLOCTEXT("""", ""ItemTable_20933_Name"", ""xx_Yeti_Smash_PetAlpha"")";"NSLOCTEXT("""", ""ItemTable_20933_ShortDesc"", ""XX_Vulture_FlyAway_1"")";"NSLOCTEXT("""", ""ItemTable_20933_LongDesc"", ""XX_Vulture_FlyAway_1"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockDown.BPGameItemWeapon_NPCKnockDown_C";"None";"/Game/Characters/NPCs/Yeti/NPC_Weapon_Yeti_Smash.NPC_Weapon_Yeti_Smash_C";"None";1;1;"Armor";0;0;26;"None";"None";0;TRUE;0;0;0;0;0;1;0;35;250;23;23;0;0;0;0;0;0;0;1;150;0;0;0;0;1;0.10499999672174454;0;0;0;0;"Default";0;8;4;9;9;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20934";"NSLOCTEXT("""", ""ItemTable_20934_Name"", ""xx_Yeti_Stomp_PetAlpha"")";"NSLOCTEXT("""", ""ItemTable_20934_ShortDesc"", ""XX_Vulture_FlyAway_1"")";"NSLOCTEXT("""", ""ItemTable_20934_LongDesc"", ""XX_Vulture_FlyAway_1"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockDown.BPGameItemWeapon_NPCKnockDown_C";"None";"/Game/Characters/NPCs/Yeti/NPC_Weapon_Yeti_Stomp.NPC_Weapon_Yeti_Stomp_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;23;23;0;0;0;0;0;0;0;1;150;0;0;0;0;1;0.10499999672174454;0;0;0;0;"Default";0;4;6;9;9;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20935";"NSLOCTEXT("""", ""ItemTable_20935_Name"", ""xx_Yeti_JumpSmash_PetAlpha"")";"NSLOCTEXT("""", ""ItemTable_20935_ShortDesc"", ""XX_Vulture_FlyAway_1"")";"NSLOCTEXT("""", ""ItemTable_20935_LongDesc"", ""XX_Vulture_FlyAway_1"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockDown.BPGameItemWeapon_NPCKnockDown_C";"None";"/Game/Characters/NPCs/Yeti/NPC_Weapon_Yeti_JumpSmash.NPC_Weapon_Yeti_JumpSmash_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;23;23;0;0;0;0;0;0;0;1;150;0;0;0;0;1;0.10499999672174454;0;0;0;0;"Default";0;4;6;9;9;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20936";"NSLOCTEXT("""", ""ItemTable_20936_Name"", ""xx_GreyApe_Smash_Pet"")";"NSLOCTEXT("""", ""ItemTable_20936_ShortDesc"", ""XX_Vulture_FlyAway_1"")";"NSLOCTEXT("""", ""ItemTable_20936_LongDesc"", ""XX_Vulture_FlyAway_1"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockDown.BPGameItemWeapon_NPCKnockDown_C";"None";"/Game/Characters/NPCs/Yeti/NPC_Weapon_GreyApe_Smash.NPC_Weapon_GreyApe_Smash_C";"None";1;1;"Armor";0;0;26;"None";"None";0;TRUE;0;0;0;0;0;1;0;35;250;19;19;0;0;0;0;0;0;0;1;150;0;0;0;0;1;0.10499999672174454;0;0;0;0;"Default";0;6;4;59;59;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20937";"NSLOCTEXT("""", ""ItemTable_20937_Name"", ""xx_GreyApe_Stomp_Pet"")";"NSLOCTEXT("""", ""ItemTable_20937_ShortDesc"", ""XX_Vulture_FlyAway_1"")";"NSLOCTEXT("""", ""ItemTable_20937_LongDesc"", ""XX_Vulture_FlyAway_1"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockDown.BPGameItemWeapon_NPCKnockDown_C";"None";"/Game/Characters/NPCs/Yeti/NPC_Weapon_Yeti_Stomp.NPC_Weapon_Yeti_Stomp_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;19;19;0;0;0;0;0;0;0;1;150;0;0;0;0;1;0.10499999672174454;0;0;0;0;"Default";0;4;6;9;9;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20938";"NSLOCTEXT("""", ""ItemTable_20938_Name"", ""xx_GreyApe_Throw_Pet"")";"NSLOCTEXT("""", ""ItemTable_20938_ShortDesc"", ""XX_Vulture_FlyAway_1"")";"NSLOCTEXT("""", ""ItemTable_20938_LongDesc"", ""XX_Vulture_FlyAway_1"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Characters/NPCs/Yeti/NPC_Weapon_Yeti_Throw.NPC_Weapon_Yeti_Throw_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;19;19;0;0;0;0;0;0;0;1;750;500;500;0;0;1;0.10499999672174454;0;0;0;0;"Default";0;30;5;9;9;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20939";"NSLOCTEXT("""", ""ItemTable_20939_Name"", ""xx_GreyApe_JumpSmash_Pet"")";"NSLOCTEXT("""", ""ItemTable_20939_ShortDesc"", ""XX_Vulture_FlyAway_1"")";"NSLOCTEXT("""", ""ItemTable_20939_LongDesc"", ""XX_Vulture_FlyAway_1"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockDown.BPGameItemWeapon_NPCKnockDown_C";"None";"/Game/Characters/NPCs/Yeti/NPC_Weapon_Yeti_JumpSmash.NPC_Weapon_Yeti_JumpSmash_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;19;19;0;0;0;0;0;0;0;1;150;0;0;0;0;1;0.10499999672174454;0;0;0;0;"Default";0;4;6;9;9;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20941";"NSLOCTEXT("""", ""ItemTable_20941_Name"", ""XX_DeepOne_Fishpeople_c0"")";"NSLOCTEXT("""", ""ItemTable_20941_ShortDesc"", ""XX_DeepOne_Fishpeople_c0"")";"NSLOCTEXT("""", ""ItemTable_20941_LongDesc"", ""XX_DeepOne_Fishpeople_c0"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/NpcWeapons/BPGameItemWeapon_GenericCripple.BPGameItemWeapon_GenericCripple_C";"None";"/Game/Characters/NPCs/DeepOne/NPC_weapon_deepone_combo_c0.NPC_weapon_deepone_combo_c0_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;68;68;0;0;0;0;0;0;0;1;150;0;0;0;0;1;0.07500000298023224;0;0;0;0;"Default";0;0;4;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20942";"NSLOCTEXT("""", ""ItemTable_20942_Name"", ""XX_DeepOne_Fishpeople_c1"")";"NSLOCTEXT("""", ""ItemTable_20942_ShortDesc"", ""XX_DeepOne_Fishpeople_c1"")";"NSLOCTEXT("""", ""ItemTable_20942_LongDesc"", ""XX_DeepOne_Fishpeople_c1"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/NpcWeapons/BPGameItemWeapon_GenericCripple.BPGameItemWeapon_GenericCripple_C";"None";"/Game/Characters/NPCs/DeepOne/NPC_weapon_deepone_combo_c1.NPC_weapon_deepone_combo_c1_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;68;68;0;0;0;0;0;0;0;1;150;0;0;0;0;1;0.07500000298023224;0;0;0;0;"Default";0;0;4;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20943";"NSLOCTEXT("""", ""ItemTable_20943_Name"", ""XX_DeepOne_Fishpeople_c2"")";"NSLOCTEXT("""", ""ItemTable_20943_ShortDesc"", ""XX_DeepOne_Fishpeople_c2"")";"NSLOCTEXT("""", ""ItemTable_20943_LongDesc"", ""XX_DeepOne_Fishpeople_c2"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/NpcWeapons/BPGameItemWeapon_GenericCripple.BPGameItemWeapon_GenericCripple_C";"None";"/Game/Characters/NPCs/DeepOne/NPC_weapon_deepone_combo_c2.NPC_weapon_deepone_combo_c2_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;68;68;0;0;0;0;0;0;0;1;150;0;0;0;0;1;0.07500000298023224;0;0;0;0;"Default";0;0;4;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20944";"NSLOCTEXT("""", ""ItemTable_20944_Name"", ""XX_DeepOne_Fishpeople_SonicScream"")";"NSLOCTEXT("""", ""ItemTable_20944_ShortDesc"", ""XX_DeepOne_Fishpeople_SonicScream"")";"NSLOCTEXT("""", ""ItemTable_20944_LongDesc"", ""XX_DeepOne_Fishpeople_SonicScream"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/NpcWeapons/BPGameItemWeapon_GenericSunder.BPGameItemWeapon_GenericSunder_C";"None";"/Game/Characters/NPCs/DeepOne/NPC_weapon_deepone_scream.NPC_weapon_deepone_scream_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;68;68;0;0;0;0;0;0;0;1;150;0;0;0;0;1;0.07500000298023224;0;0;0;0;"Default";0;10;4;10;10;0;0;0;"/Game/Items/Weapons/Spear2h/SM_Trident_of_dagon.SM_Trident_of_dagon";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20945";"NSLOCTEXT("""", ""ItemTable_20945_Name"", ""XX_DeepOne_Fishpeople_PoisonBreath"")";"NSLOCTEXT("""", ""ItemTable_20945_ShortDesc"", ""XX_DeepOne_Fishpeople_PoisonBreath"")";"NSLOCTEXT("""", ""ItemTable_20945_LongDesc"", ""XX_DeepOne_Fishpeople_PoisonBreath"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/NpcWeapons/BPGameItemWeapon_ScorpionPoison.BPGameItemWeapon_ScorpionPoison_C";"None";"/Game/Characters/NPCs/DeepOne/NPC_weapon_deepone_poison_breath.NPC_weapon_deepone_poison_breath_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;68;68;0;0;0;0;0;0;0;1;150;0;0;0;0;1;0.07500000298023224;0;0;0;0;"Default";0;10;4;10;10;0;0;0;"/Game/Items/Weapons/Spear2h/SM_Trident_of_dagon.SM_Trident_of_dagon";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20951";"NSLOCTEXT("""", ""ItemTable_20951_Name"", ""XX_DeepOne_Monstrosity_Swipe_c0"")";"NSLOCTEXT("""", ""ItemTable_20951_ShortDesc"", ""XX_DeepOne_Monstrosity_Swipe_c0"")";"NSLOCTEXT("""", ""ItemTable_20951_LongDesc"", ""XX_DeepOne_Monstrosity_Swipe_c0"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Characters/NPCs/DeepOne/NPC_weapon_deepone_monstrosity_swipe_c0.NPC_weapon_deepone_monstrosity_swipe_c0_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;102;102;0;0;0;0;0;0;0;1;150;0;0;0;0;1;0.15000000596046448;0;0;0;0;"Default";0;0;7;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20952";"NSLOCTEXT("""", ""ItemTable_20952_Name"", ""XX_DeepOne_Monstrosity_Swipe_c1"")";"NSLOCTEXT("""", ""ItemTable_20952_ShortDesc"", ""XX_DeepOne_Monstrosity_Swipe_c1"")";"NSLOCTEXT("""", ""ItemTable_20952_LongDesc"", ""XX_DeepOne_Monstrosity_Swipe_c1"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Characters/NPCs/DeepOne/NPC_weapon_deepone_monstrosity_swipe_c1.NPC_weapon_deepone_monstrosity_swipe_c1_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;102;102;0;0;0;0;0;0;0;1;150;0;0;0;0;1;0.15000000596046448;0;0;0;0;"Default";0;0;7;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20953";"NSLOCTEXT("""", ""ItemTable_20953_Name"", ""XX_DeepOne_Monstrosity_GroundPound"")";"NSLOCTEXT("""", ""ItemTable_20953_ShortDesc"", ""XX_DeepOne_Monstrosity_GroundPound"")";"NSLOCTEXT("""", ""ItemTable_20953_LongDesc"", ""XX_DeepOne_Monstrosity_GroundPound"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockUp_250.BPGameItemWeapon_NPCKnockUp_500_C";"None";"/Game/Characters/NPCs/DeepOne/NPC_weapon_deepone_monstrosity_pound_ground.NPC_weapon_deepone_monstrosity_pound_ground_C";"None";1;1;"Armor";0;0;26;"None";"None";0;TRUE;0;0;0;0;0;1;0;35;250;170;170;0;0;0;0;0;0;0;1;300;0;0;0;0;1;0.15000000596046448;0;0;0;0;"Default";0;5;3;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20954";"NSLOCTEXT("""", ""ItemTable_20954_Name"", ""XX_DeepOne_Monstrosity_PoisonBreath_Standing"")";"NSLOCTEXT("""", ""ItemTable_20954_ShortDesc"", ""XX_DeepOne_Monstrosity_PoisonBreath_Standing"")";"NSLOCTEXT("""", ""ItemTable_20954_LongDesc"", ""XX_DeepOne_Monstrosity_PoisonBreath_Standing"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/NpcWeapons/BPGameItemWeapon_ScorpionPoison.BPGameItemWeapon_ScorpionPoison_C";"None";"/Game/Characters/NPCs/DeepOne/NPC_weapon_deepone_monstrosity_poisonbreath_standing.NPC_weapon_deepone_monstrosity_poisonbreath_standing_C";"None";1;1;"Armor";0;0;26;"None";"None";0;TRUE;0;0;0;0;0;1;0;35;250;136;136;0;0;0;0;0;0;0;1;150;0;0;0;0;1;0.15000000596046448;0;0;0;0;"Default";0;10;3;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20955";"NSLOCTEXT("""", ""ItemTable_20955_Name"", ""XX_DeepOne_Monstrosity_PoisonBreath_Ground"")";"NSLOCTEXT("""", ""ItemTable_20955_ShortDesc"", ""XX_DeepOne_Monstrosity_PoisonBreath_Ground"")";"NSLOCTEXT("""", ""ItemTable_20955_LongDesc"", ""XX_DeepOne_Monstrosity_PoisonBreath_Ground"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/NpcWeapons/BPGameItemWeapon_ScorpionPoison.BPGameItemWeapon_ScorpionPoison_C";"None";"/Game/Characters/NPCs/DeepOne/NPC_weapon_deepone_monstrosity_poisonbreath_ground.NPC_weapon_deepone_monstrosity_poisonbreath_ground_C";"None";1;1;"Armor";0;0;26;"None";"None";0;TRUE;0;0;0;0;0;1;0;35;250;45;45;0;0;0;0;0;0;0;1;300;0;0;0;0;1;0.15000000596046448;0;0;0;0;"Default";0;10;3;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
